X_Mill1_Leh_100301000009_Leh_Wheat1	1.0
X_Mill1_Leh_100301000010_Leh_Atta	2.85
X_Mill1_Leh_100301000010_Leh_Wheat1	1.0
X_Mill1_Leh_100301000011_Leh_Atta	17.43
X_Mill1_Leh_100301000011_Leh_Wheat1	1.0
X_Mill1_Leh_100301000012_Leh_Atta	6.93
X_Mill1_Leh_100301000012_Leh_Wheat1	1.0
X_Mill1_Leh_100301000013_Leh_Atta	2.73
X_Mill1_Leh_100301000013_Leh_Wheat1	1.0
X_Mill1_Leh_100301000014_Leh_Atta	5.64
X_Mill1_Leh_100301000014_Leh_Wheat1	1.0
X_Mill1_Leh_100301000015_Leh_Atta	0.45
X_Mill1_Leh_100301000015_Leh_Wheat1	1.0
X_Mill1_Leh_100301000016_Leh_Atta	9.93
X_Mill1_Leh_100301000016_Leh_Wheat1	1.0
X_Mill1_Leh_100301000017_Leh_Atta	1.26
X_Mill1_Leh_100301000017_Leh_Wheat1	1.0
X_Mill1_Leh_100301100001_Leh_Atta	1.2
X_Mill1_Leh_100301100001_Leh_Wheat1	1.0
X_Mill1_Leh_100301100002_Leh_Atta	7.83
X_Mill1_Leh_100301100002_Leh_Wheat1	1.0
X_Mill1_Leh_100301100003_Leh_Atta	4.26
X_Mill1_Leh_100301100003_Leh_Wheat1	1.0
X_Mill1_Leh_100301100005_Leh_Atta	11.82
X_Mill1_Leh_100301100005_Leh_Wheat1	1.0
X_Mill1_Leh_100301100006_Leh_Atta	10.23
X_Mill1_Leh_100301100006_Leh_Wheat1	1.0
X_Mill1_Leh_100301100007_Leh_Atta	19.41
X_Mill1_Leh_100301100007_Leh_Wheat1	1.0
X_Mill1_Leh_100301100008_Leh_Atta	15.24
X_Mill1_Leh_100301100008_Leh_Wheat1	1.0
X_Mill1_Leh_100301100009_Leh_Atta	44.55
X_Mill1_Leh_100301100009_Leh_Wheat1	1.0
X_Mill1_Leh_100301100010_Leh_Atta	5.85
X_Mill1_Leh_100301100010_Leh_Wheat1	1.0
X_Mill1_Leh_100301100011_Leh_Atta	13.89
X_Mill1_Leh_100301100011_Leh_Wheat1	1.0
X_Mill1_Leh_100301100012_Leh_Atta	8.85
X_Mill1_Leh_100301100012_Leh_Wheat1	1.0
X_Mill1_Leh_100301100013_Leh_Atta	7.98
X_Mill1_Leh_100301100013_Leh_Wheat1	1.0
X_Mill1_Leh_100301100014_Leh_Atta	27.84
X_Mill1_Leh_100301100014_Leh_Wheat1	1.0
X_Mill1_Leh_100301100015_Leh_Atta	24.0
X_Mill1_Leh_100301100015_Leh_Wheat1	1.0
X_Mill1_Leh_100301100016_Leh_Atta	40.62
X_Mill1_Leh_100301100016_Leh_Wheat1	1.0
X_Mill1_Leh_100301100017_Leh_Atta	9.09
X_Mill1_Leh_100301100017_Leh_Wheat1	1.0
X_Mill1_Leh_100301100018_Leh_Atta	40.98
X_Mill1_Leh_100301100018_Leh_Wheat1	1.0
X_Mill1_Leh_100301100019_Leh_Atta	41.85
X_Mill1_Leh_100301100019_Leh_Wheat1	1.0
X_Mill1_Leh_100301100020_Leh_Atta	6.66
X_Mill1_Leh_100301100020_Leh_Wheat1	1.0
X_Mill1_Leh_100301100021_Leh_Atta	31.95
X_Mill1_Leh_100301100021_Leh_Wheat1	1.0
X_Mill1_Leh_100301100022_Leh_Atta	5.07
X_Mill1_Leh_100301100022_Leh_Wheat1	1.0
X_Mill1_Leh_100301100023_Leh_Atta	4.47
X_Mill1_Leh_100301100023_Leh_Wheat1	1.0
X_Mill1_Leh_100301100024_Leh_Atta	15.12
X_Mill1_Leh_100301100024_Leh_Wheat1	1.0
X_Mill1_Leh_100301200001_Leh_Atta	20.85
X_Mill1_Leh_100301200001_Leh_Wheat1	1.0
X_Mill1_Leh_100301200002_Leh_Atta	12.36
X_Mill1_Leh_100301200002_Leh_Wheat1	1.0
X_Mill1_Leh_100301200003_Leh_Atta	16.05
X_Mill1_Leh_100301200003_Leh_Wheat1	1.0
X_Mill1_Leh_100301200004_Leh_Atta	22.92
X_Mill1_Leh_100301200004_Leh_Wheat1	1.0
X_Mill1_Leh_100301200005_Leh_Atta	34.29
X_Mill1_Leh_100301200005_Leh_Wheat1	1.0
X_Mill1_Leh_100301200006_Leh_Atta	4.23
X_Mill1_Leh_100301200006_Leh_Wheat1	1.0
X_Mill1_Leh_100301200007_Leh_Atta	18.27
X_Mill1_Leh_100301200007_Leh_Wheat1	1.0
X_Mill1_Leh_100301200008_Leh_Atta	13.17
X_Mill1_Leh_100301200008_Leh_Wheat1	1.0
X_Mill1_Leh_100301200009_Leh_Atta	0.09
X_Mill1_Leh_100301200009_Leh_Wheat1	1.0
X_Mill1_Leh_100301300001_Leh_Atta	1.92
X_Mill1_Leh_100301300001_Leh_Wheat1	1.0
X_Mill1_Leh_100301300002_Leh_Atta	5.46
X_Mill1_Leh_100301300002_Leh_Wheat1	1.0
X_Mill1_Leh_100301300003_Leh_Atta	25.41
X_Mill1_Leh_100301300003_Leh_Wheat1	1.0
X_Mill1_Leh_100301300004_Leh_Atta	8.94
X_Mill1_Leh_100301300004_Leh_Wheat1	1.0
X_Mill1_Leh_100301300005_Leh_Atta	1.74
X_Mill1_Leh_100301300005_Leh_Wheat1	1.0
X_Mill1_Leh_100301300006_Leh_Atta	18.54
X_Mill1_Leh_100301300006_Leh_Wheat1	1.0
X_Mill1_Leh_100301300007_Leh_Atta	3.45
X_Mill1_Leh_100301300007_Leh_Wheat1	1.0
X_Mill1_Leh_100301300008_Leh_Atta	29.1
X_Mill1_Leh_100301300008_Leh_Wheat1	1.0
X_Mill1_Leh_100301300009_Leh_Atta	1.95
X_Mill1_Leh_100301300009_Leh_Wheat1	1.0
X_Mill1_Leh_100301300010_Leh_Atta	1.92
X_Mill1_Leh_100301300010_Leh_Wheat1	1.0
X_Mill1_Leh_100301300011_Leh_Atta	15.27
X_Mill1_Leh_100301300011_Leh_Wheat1	1.0
X_Mill1_Leh_100400300021_Kargil_Atta	15.63
X_Mill1_Leh_100400300021_Kargil_Wheat1	1.0
X_Mill1_Leh_100400900018_Kargil_Atta	19.26
X_Mill1_Leh_100400900018_Kargil_Wheat1	1.0
X_Mill1_Leh_100400900020_Kargil_Atta	6.12
X_Mill1_Leh_100400900020_Kargil_Wheat1	1.0
X_Mill1_Leh_100400900022_Kargil_Atta	22.47
X_Mill1_Leh_100400900022_Kargil_Wheat1	1.0
X_Mill2_Kargil_100300500016_Leh_Atta	18.3
X_Mill2_Kargil_100300500016_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900002_Leh_Atta	6.48
X_Mill2_Kargil_100300900002_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900004_Leh_Atta	6.75
X_Mill2_Kargil_100300900004_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900006_Leh_Atta	13.08
X_Mill2_Kargil_100300900006_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900008_Leh_Atta	7.95
X_Mill2_Kargil_100300900008_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900009_Leh_Atta	18.21
X_Mill2_Kargil_100300900009_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900010_Leh_Atta	9.03
X_Mill2_Kargil_100300900010_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900011_Leh_Atta	15.18
X_Mill2_Kargil_100300900011_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900015_Leh_Atta	42.99
X_Mill2_Kargil_100300900015_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900021_Leh_Atta	19.26
X_Mill2_Kargil_100300900021_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900022_Leh_Atta	6.42
X_Mill2_Kargil_100300900022_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900026_Leh_Atta	13.62
X_Mill2_Kargil_100300900026_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900031_Leh_Atta	16.29
X_Mill2_Kargil_100300900031_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900035_Leh_Atta	13.08
X_Mill2_Kargil_100300900035_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900036_Leh_Atta	5.55
X_Mill2_Kargil_100300900036_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900037_Leh_Atta	3.6
X_Mill2_Kargil_100300900037_Leh_Wheat1	1.0
